ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,3,31,3170206,2,3,1,166.619311,229.247443,A,F,D,A,A,B,C, ,A,B
2017,3,33,3304557,1,3,1,124.921459,175.497635,B,B,F,A,A,A,B,D,A,C
2017,2,29,2912707,2,3,1,169.473257,164.982388,B,C,D,A,A,B,C,A,E,B
2017,1,15,1500800,2,3,1,226.030561,213.842287,B,C,C,A,A,B,A,A,D,C
2017,1,15,1500800,2,3,1,209.476714,182.835404,A,B,D,A,B,B,B,A,A,C
2017,4,41,4100400,2,3,1,232.71256,229.793511,B,C,E,A,B,B,A,A,A,B
2017,3,35,3534401,2,3,1,137.474922,218.770873,A,C,D,B,A,B,A,B,E,A
2017,1,13,1304203,2,2,2,131.577729,133.986515,B,C,C,A,A,A,C,A,A,A
2017,4,42,4213609,2,2,1,186.969477,198.72358,B,F,C,B,C,A,B,B,B,B
2017,3,32,3205200,2,3,1,202.899998,150.420257,A,B,E,A,A,C,A,A,E,B
2017,2,29,2930758,2,3,2,185.339595,167.339479,A,B,F,A,A,A,A,C,A,B
2017,3,35,3550308,1,2,1,260.09352,297.301662,A,C,C,C,B,A,A,B,A,B
2017,3,33,3303906,2,3,1,233.250601,231.522484,A,C,E,B,A,A,A,D,B,A
2017,2,25,2508307,2,3,2,136.952417,167.016981,B,C,D,B,A, ,A,A,A,C
2017,3,31,3145109,2,3,1,251.875464,283.858215,A,A,C,B,A,A,A,D,C,C
2017,3,33,3304557,1,3,1,212.328346,252.458353,A,A,C,B,A,A,A,C,C,B
2017,5,52,5208707,1,3,1,252.149002,256.731712,B,C,D,B,A,B,C,D,E,C
2017,4,43,4307500,2,2,1,178.781171,149.91186,B,A,F,A,A,A,C,B,B,A
2017,2,29,2901155,2,3,2,237.116117,205.688659,A,B,D,B,A,B,A,D, ,C
2017,4,43,4320263,2,2,1,211.808099,259.51135,A,D, ,A,A,A,A,D,A,B
2017,2,29,2908705,2,3,2,200.44895,221.352372,A,F,D,A,A,A, ,A,A,C
2017,2,24,2413904,2,3,2,185.374414,207.659925,A,C,D,A,A,A,A,B,A,A
2017,2,21,2109809,2,3,1,100.669416,153.019753,A,C,F,C,C,B,A,A,C,B
2017,2,27,2707602,2,3,1,178.583716,187.216971,B,C,C,A,A,A,A,E,A,A
2017,3,31,3136959,2,3,1,235.615925,258.27339,B,C,D,B,A,A,A,D,A,B
2017,4,41,4106902,1,3,1,260.230813,264.35973,A,E,C,A,A,A,A,D,B,B
2017,3,31,3154002,2,3,1,302.763054,258.254499,B,C,C,B,A,A,A,A,B,B
2017,2,23,2301703,2,3,1,171.846624,198.759575,A,C,H,A,A,A,A,B,A,A
2017,1,13,1302603,1,2,1,276.602907,255.465416,B,C,D,A,A,C,A, ,A,C
2017,4,41,4115200,2,3,1,222.656754,190.720302,B,F,C,A,A,B,C,D,D,C
2017,2,23,2300200,2,3,1,235.322663,265.36322,A,C,E,B,A,B,A,B,A,B
2017,5,50,5006200,2,3,1,275.339286,316.16018,A,A,C,A,A,A,A,E,D,C
2017,5,51,5108402,2,2,1,270.826423,216.384773,B,C,C,A,A,A,A,A,E,C
2017,3,35,3550308,1,2,1,200.189295,232.286867,A,C,D,B,A,C,A,B,A,C
2017,5,52,5218300,2,3,1,196.623322,207.391363,A,C,F,A,A,B, ,A,A,A
2017,1,11,1100205,1,3,1,135.695682,151.205097,B,F,F,A,B,B, ,A,E,A
2017,2,27,2709152,2,3,1,304.366106,353.414149,B,C,D,A,A,A,A,B,B,A
2017,4,41,4104808,2,3,1,181.305714,243.000476,A, ,B,B,A,A,B,D,A,C
2017,3,33,3301702,2,3,1,209.308238,224.930207,B,C,C,B,A,A,A,D,D,C
2017,5,51,5100250,2,2,1,156.907453,170.314516,A,A,D,B,A,B, ,A,B,A
2017,3,35,3550308,1,3,1,212.997675,272.297111,B,C,E,A,A,B,A,A,A,B
2017,4,41,4123501,2,3,1,203.431704,214.965388,A,C,D,A,B,A,B,B,B,A
2017,4,43,4323002,2,2,1,199.323062,216.777864,A, ,C,C,A,B,C, , ,A
2017,2,26,2607307,2,3,1,121.478179,145.554494,A,C,G,B,B,A,B,E,E,C
2017,1,15,1500909,2,3,1,126.33603600000001,190.062002,A,C,D,A,A,A,C,A,C,C
2017,2,25,2507507,1,3,1,126.500049,156.07466,A,C,D,A,B,B,A,B,A,C
2017,3,31,3112604,2,3,1,248.081294,265.519719,A,C,D,A,A,C,B,A,B,B
2017,3,35,3533007,2,3,1,291.538553,291.47824,B,C,C,B,A,A,A,B,A,B
2017,2,21,2101004,2,3,1,159.183856,189.27951,A,B,C,A,A,A,A,A,D,A
2017,4,43,4314902,1,2,1,147.244298,163.478102,B,A,C,B,A,A, , , ,C
2017,5,52,5208707,1,2,1,253.432953,267.038872,B, ,D,A,B,A,A,B, ,B
2017,2,29,2927408,1,3,1,321.640024,260.179207,A,C,D,A,A,B,A,A,D,A
2017,3,35,3550308,1,2,1,210.078058,273.261645,A,C,D,B,A,B,A,D,A,B
2017,2,29,2904605,2,3,1,193.961486,215.032291,B,C,C,A,A,A,A,E,A,C
2017,2,27,2707305,2,3,1,173.419981,211.369611,A,B,C,A,A,A,A,A,E,C
2017,4,43,4322327,2,3,1,212.246477,168.811068,B,F,D,B, ,B,A,A,A,C
2017,4,41,4128708,2,3,1,265.956721,253.742926,A,A,C,B,A,A,A,D,E,C
2017,5,52,5221403,2,3,1,150.268152,173.256353,A,A, ,B,A,A,C,B,C,C
2017,3,35,3526902,2,3,1,174.549835,251.66021,A,C,E,E,A,A,A,D,E,A
2017,3,33,3304904,2,3,1,224.476763,227.340061,B,B,E,B,A,A,A,D,A,C
2017,4,41,4121208,2,3,2,234.703303,244.345525,B,C,D,A,A,B,C,E,C,B
2017,2,27,2702405,2,3,1,195.252379,214.604379,B,C,E,A,A,B,B,C,A,C
2017,3,35,3533403,2,3,1,189.117127,239.141335,A,A,C,C,A,A,A,D,A,B
2017,2,21,2102309,2,3,1,240.755309,261.152516,A,C,C,A,A,C,A,B,A,C
2017,2,21,2105922,2,3,2,170.740515,119.743864,A, ,C,A,A,B, ,A,C,B
2017,2,29,2905701,2,3,1,129.95297,182.521233,B,B,E,B,A,C,A,B,A,A
2017,2,23,2301000,2,3,2,182.46587,199.567275,A,F,B,A, ,B, ,D,C,A
2017,1,15,1500206,2,3,2,218.499243,226.421415,B,C,D,A,A,B,A,B,A,C
2017,2,26,2615409,2,3,2,178.141482,205.111682,A,C,G,B,A,A,B,A,E,A
2017,1,11,1100023,2,3,1,228.812335,206.670016,B, ,C,B,A,A,A,A,A,B
2017,4,41,4109401,2,3,1,207.571805,219.953946,B,A,C,C,A,B,A,D,A,C
2017,5,51,5100250,2,2,1,226.443761,280.373273,B,C,C,A,A,A,A,B,E,A
2017,2,29,2906204,2,3,2,191.918844,180.832167,B,C,E,A,A,B,A,E,D,C
2017,3,35,3548500,2,3,1,245.165533,268.983758,B, ,D,B,A,B,B,D,A,A
2017,3,31,3132404,2,3,2,171.595619,222.693899,A,C,D,B,A,A,A,D,A,B
2017,4,42,4217402,2,3,1,256.715526,240.636231,B,A,C,B,A,A,B,B,A,B
2017,3,33,3306305,2,3,1,328.299158,262.047129,B,A,C,A,A,A,A,D,A,B
2017,2,21,2104677,2,3,2,122.232407,198.19931,A,C,F,A,A,A,B,A,A,B
2017,3,33,3304557,1,3,1,120.769237,159.972256,A, , , ,A,A,A,A,A,B
2017,2,23,2306900,2,3,1,251.762688,231.689825,A,C,D,A,B,B,B,D,E,B
2017,1,15,1506807,2,3,1,228.763082,205.468666,B,C,D,A,A,A,A,A,A,C
2017,4,43,4306809,2,2,1,138.173396,256.636528,B,A,D,B,A,C,C,D,A,A
2017,4,41,4106902,1,3,1,193.057073,198.502694,A,A,B,C,A,B,B,A,A,B
2017,5,52,5214507,2,3,1,152.093395,170.201893,B,C,D,A,A,B,A,B,E,A
2017,1,15,1505536,2,3,1,144.360876,172.799154,B,C,C,B,A,A,C,B,C,A
2017,1,15,1505304,2,3,1,114.081123,212.126616,B,C,E,A,A,A,C,C,D,B
2017,3,35,3550308,1,3,1,160.037417,253.749968,B,D,C,B, ,B,A,B,E,A
2017,1,15,1500305,2,3,1,328.299158,311.18336,B,E,C,B,A,A,A,B,A,B
2017,2,23,2303709,2,3,1,225.533344,148.446866,B,A,C,A,A,B,B,B,B,A
2017,3,35,3550308,1,2,1,249.370368,280.41944,A,B,D,A,A,C,A,D,B,B
2017,3,35,3550308,1,3,1,225.311978,209.196293,B,A,G,B,A,B,A,C,E,A
2017,1,17,1703842,2,3,1,146.719148,115.058634,A,C,D,A,A,A,B,A,A,B
2017,1,16,1600303,1,3,1,174.146497,212.671846,A,F,D,A,B,A,A,B,B,C
2017,3,33,3303302,2,3,1,193.026772,238.828114,B,B,C,A,A,A,B,C,B,A
2017,3,35,3531100,2,3,1,235.100802,222.257157,A,A,D,B,A,A,A,D,E,B
2017,3,31,3106200,1,2,1,198.75527,270.496875,A,C,D,B,A, ,A,D,E,B
2017,3,33,3304557,1,3,1,231.799608,248.112668,A,C,D,A,A,A,B,D,E,B
2017,2,29,2911709,2,3,1,181.654896,229.180036,A,A,E,A,A,A,A,E,A,B
2017,1,15,1504901,2,3,2,127.993575,235.894102,A,C,D,A,A,A,A,D,A,A
2017,2,23,2305902,2,3,2,166.395026,227.263544,A,C,D,A,A,A,A,D,A,B
2017,3,32,3204252,2,3,1,181.571209,211.648793,B,C,D,A,A,A,A,B,A,B
2017,3,31,3106705,2,3,1,156.481581,152.054716,B,B,E,A,A,A,A,A,A,B
2017,3,35,3549904,2,2,1,247.038872,270.166551,A,A,C,B,A,A,A,D,B,A
2017,5,51,5103106,2,3,1,140.242262,149.461592,A,C,C,A,A,B,A,A,A,A
2017,3,31,3133808,2,3,2,257.945981,256.090124,B,F,C,B,A,A,B,B,C,B
2017,1,13,1300409,2,2,1,152.989378,195.182801,B,C,D,A,A,C,A,C,A,A
2017,3,35,3550308,1,3,1,219.192428,247.897539,A,B,D,D,A,B,B,D,A,B
2017,3,35,3550308,1,2,1,221.624304,281.340154,B,A,D,A,A,A,B,A,E,B
2017,2,29,2927408,1,3,1,182.173049,237.51906,A,C,C,B,A,B,A,C,C,A
2017,3,35,3541406,2,3,1,254.492343,210.806551,B,A,D,A,A,B,A,B,A,A
2017,5,52,5212501,2,3,1,227.836852,287.534421,B,F,C,C,B,B,A,D,A,C
2017,4,41,4108304,2,3,1,285.493213,284.569557,A,A,C,C,A,B,A,D,E,C
2017,4,41,4104808,2,3,1,284.530347,255.154431,B,A,B,B,A,A,A,A,A,B
2017,3,35,3552205,2,3,1,166.219388,239.22998,A,C,D,A,A,B,B, ,B,A
2017,3,35,3552403,2,2,1,205.309341,225.458669,B,B,C,B,A,B,A,A,A,B
2017,2,29,2910800,2,2,1,212.697692,214.774292,A, ,D,A,C,A,A,A,A,A
2017,3,35,3548500,2,3,1,237.925383,252.653305,A,C,D,B,A,A,A,D,A,B
2017,2,22,2211001,1,3,1,179.275083,243.987144,B,C,E,A,A,A,B,A,C,C
2017,4,42,4211900,2,3,1,290.979245,303.474019,A,F,E,A,A,B,C,D,E,B
2017,2,26,2614600,2,3,1,213.614501,260.208942,B,C,C,B,A,A,A,D,A,B
2017,3,35,3549904,2,3,1,261.70142,333.439908,A,A,D,B,A,A,A,B,B,A
2017,4,43,4320909,2,2,1,261.989173,227.418701,B,A,C,B,A,A,A,B,D,B
2017,3,35,3530706,2,3,1,267.511731,245.201293,B,A,C,B,A,A,A,B,A,B
2017,5,50,5006358,2,3,1,200.500682,254.012103,A,C,C,A,A,B,A,D,A,A
2017,3,35,3531803,2,3,1,239.3896,298.846581,B,D,D,C,A,A,A,C,E,B
2017,1,15,1501402,1,3,1,210.47473,225.579005,A,C,D,B,A,A,C,B,C,C
2017,4,41,4128203,2,3,1,252.233791,274.625026,A,F,C,B,A,A,A,B,A,C
2017,3,31,3101102,2,3,1,172.844531,173.274071,B,C,D,A,A,B,B,C,A,B
2017,5,52,5203302,2,3,1,177.429125,235.281746,A,A,D,B,A,A,A,B,C,B
2017,2,26,2608255,2,3,1,238.055238,241.000817,A,C,C,B,A,B,C,C,E,B
2017,2,26,2611507,2,3,2,200.4284,199.598128,A,B,D,A,A,A,B,B,B,A
2017,5,52,5218003,2,3,1,228.866217,197.616409,B,E,D,A,A,A,A,C,C,A
2017,5,52,5209101,2,3,1,216.506021,181.166906,B,C,D,A,A,A,A,D,B,B
2017,1,17,1721000,1,3,1,296.460098,279.491683,B,C,D,B,A,A,A,A,A,B
2017,3,35,3541505,2,3,1,252.149002,270.661813,B,C,C,B,A,A,B,B,A,A
2017,5,51,5102504,2,2,1,233.989348,256.534859,B,A,C,A,A,A,A,B,A,B
2017,2,23,2304103,2,3,1,233.174462,151.924766,B,C,D,A,A,A,A,A,E,A
2017,2,23,2302800,2,3,1,183.014986,178.800369,A,C,G,A,A,B,A,B,A,A
2017,5,52,5208707,1,3,1,186.15966,191.989449,B,A,D,B,A,A,C,A,A,C
2017,3,35,3516309,2,3,1,170.80233,223.519094,B,C,C,B,A,B,A,D,B,C
2017,2,26,2608255,2,3,1,184.889868,181.010407,B,C,D,A,C,B,A,C,E,B
2017,1,15,1507607,2,3,1,141.316197,155.30139,B,F,D,A,A,A,A,A,A,A
2017,1,13,1301100,2,3,1,239.493616,213.424995,A,C,D,B,A,A,A,A,A,C
2017,2,29,2927408,1,3,1,224.13579,158.610215,B,C,E,B,A,A,A,E,B,C
2017,5,53,5300108,1,2,2,264.054017,266.551938,B,A,D,A,A,A,A, ,C,C
2017,3,31,3130200,2,3,1,201.056244,169.227466,B,F,C,A,A,C,B,D,C,B
2017,1,15,1506195,2,3,1,172.495184,126.775455,B,A,D,A,A,B,B,A,E,B
2017,3,35,3541000,2,3,1,251.540276,285.851559,A,A,D,B,A,B,C,B,A,C
2017,3,35,3550308,1,2,1,250.51284,280.45454,A,C,C, ,A,B,A,D,B,B
2017,4,43,4321600,2,3,1,137.073677,142.080618,B, ,H,A,A,B, ,A,E,A
2017,2,26,2611606,1,3,1,280.887904,283.640012,B,C,D,A,A,B,A,D,D,C
2017,1,15,1505502,2,3,1,219.11122,219.975464,B,A,C,A,A,B,A,D,C,C
2017,2,24,2402907,2,3,1,172.133606,167.210871,A,C,D,D,A,A,C,B,E,C
2017,1,13,1303304,2,3,1,222.727549,204.494519,B,D,C,A,A,A,A, ,A,C
2017,2,29,2914802,2,3,1,143.819033,163.472457,B,A,E, ,A,A,B,E,C,A
2017,1,13,1301803,2,3,2,126.351848,162.246962,B,C,F,A,A,A,A,A,A,B
2017,3,35,3550308,1,3,1,265.760424,312.738396,A,F,C,A,A,A,A,B,B,C
2017,4,41,4106902,1,3,1,165.671926,261.299233,B,F,C,B,A,A,A,C,A,B
2017,3,31,3106200,1,3,1,306.078903,295.743886,A,C,C,C,A, , , , ,B
2017,1,15,1507953,2,3,2,220.296224,233.613528,A,C,D,B,A,A,C,A,D,A
2017,2,25,2515203,2,3,1,212.157116,187.100044,B,F,D,B,A,A,A,B,E,C
2017,3,31,3151206,2,2,1,219.100587,278.204315,A,A,C,B,C,B,A,D,B,C
2017,5,51,5108402,2,3,1,192.454462,156.687072,B,C,C,A,A,A,C,C,D,B
2017,1,15,1503200,2,2,1,200.330499,191.404648,B,C,C,A,A,A,A,A,A,A
2017,2,27,2704302,1,3,1,216.565466,205.262032,A,A,C,A,A, ,A,A,B,B
2017,2,29,2908002,2,3,1,142.31807,201.004882,B,C,D,B,C,A,C,A,A,A
2017,3,35,3550308,1,2,1,187.147208,263.245236,A,A,D,B,A,A,B,A,D,C
2017,3,35,3515509,2,3,1,229.271043,272.789019,A,A,D,A,C,A,C,D,A,B
2017,3,35,3550308,1,2,1,214.735871,307.303202,B,C,D,B,A,A,A,B,A,C
2017,3,35,3532900,2,3,1,295.106068,274.67287,B,C,D,A,A,B,A,B,B,A
2017,4,41,4125506,2,3,1,183.77588,213.091206,A,B,F,A,A,B,B,E,A,B
2017,2,26,2611606,1,3,1,268.282377,236.567549,B,C,D,A,A,B,A,B,A,A
2017,3,33,3304557,1,3,1,179.971794,177.366731,A,D,F,A,A,A,B,E,E,B
2017,3,33,3304557,1,3,1,231.579069,247.12533,A,A,C,A,A,B,A,A,E,A
2017,1,17,1711902,2,3,1,152.112182,188.647759,B,C,D,A,A,B,A,A,C,C
2017,3,31,3119401,2,2,1,232.894753,296.184989,A,A,C,D,A,A,A,D,E,B
2017,3,35,3518800,2,2,1,198.628004,222.52449,B,D,D,B,A,A,B,B,A,C
2017,2,23,2300408,2,3,2,200.574508,209.48492100000001,A,F,C,A,A,A,A,A,D,B
2017,2,25,2507309,2,3,1,117.020685,179.684474,A,C,F,B,A,A,A,D,A,C
2017,2,22,2202802,2,3,1,192.484708,216.419483,B,A,D,A,A,A,A,B,E,C
2017,3,31,3139904,2,3,1,233.793932,258.718573,A,A,D,B,A,B,C,B,A,A
2017,3,35,3503208,2,3,1,202.752954,181.471128,A,C,C,B,A,B,B,B,A,B
2017,4,43,4309209,2,3,1,176.483612,187.407396,B,B,D,A,A,A,A,A,D,A
2017,2,24,2408003,2,2,2,232.906103,157.421833,A,A,C,B,A,A,A,C,E,B
2017,4,43,4300604,2,3,1,215.924731,291.013663,A,F,C,A,A,A,A,A,C,C
2017,3,31,3169406,2,3,1,248.762523,226.978158,A,A,D,C,A,A,B,E,E,A
2017,1,13,1304302,2,3,1,172.29244,143.553773,B,C,F,A,A,B,B,E,D,C
2017,4,41,4114807,2,3,1,221.749862,222.778464,B,C,C,A,A,B,A,C,C,B
2017,3,35,3526704,2,3,1,204.644585,264.625106,A,B,D,A,A, ,B,A,D,C
2017,2,29,2905008,2,3,2,252.414001,277.986167,B,C,D,A,A,A,C,E,A,A
2017,2,26,2611101,2,3,1,214.114032,182.762799,A,C,C,B,A,A,A,A,E,B
2017,3,35,3547304,2,3,1,246.391525,280.020424,A,F,C,B,B,A,A,A,A,B
2017,4,43,4321303,2,3,1,178.766957,155.263942,B,D,C,B,A,A,C,B,D,A
2017,3,35,3519709,2,3,1,179.507081,214.102243,B,F,C,B,A,B,B,B,B,B
2017,4,43,4314902,1,2,1,225.693445,231.779141,A,C,F,A,A,B,B,B,D,C
2017,2,23,2300309,2,3,1,155.345942,196.587934,B,C,C,A,A,C,A, , ,A
2017,1,15,1506005,2,3,1,122.519443,178.324501,B,C,D,A,A,A,A,A,A,C
2017,1,11,1100288,2,3,1,224.586289,215.156484,A, ,D,A,A,A,A,C,A,B
2017,2,21,2103208,2,3,1,178.223902,190.859139,A,C,D,A,A,C,C,A,D,B
2017,3,31,3131307,2,2,1,296.746198,251.790439,B,C,D,B,A,B,B,B,A,B
2017,1,16,1600600,2,2,1,160.483123,120.105376,B,C,C,A,C,C,A, , ,A
2017,3,35,3509908,2,3,1,235.324371,201.48427,B,F,D,B,A,A,A,B,A,A
2017,2,27,2702801,2,3,1,230.26983,178.400962,B,C,D,B,A,A,C,A,E,B
2017,5,52,5218508,2,3,1,283.820854,272.093104,B,C,D,B,A,A,B,D,E,C
2017,5,53,5300108,1,2,1,243.439237,271.261594,A,A,D,B,A,A,A,B,A,C
2017,3,35,3527108,2,3,1,122.731553,122.865619,A,C,D,A,A,B,B,D,A,A
2017,4,42,4204202,2,3,1,230.330433,244.957602,B,A,C,C,A,A,B,B,A,A
2017,1,17,1702208,2,3,1,140.767632,129.842826,A,C,C,B,A,C,A,C,D,A
2017,3,35,3518800,2,3,1,217.931396,266.432441,A,C,D,B,A,A,A,A,E,A
2017,5,50,5007901,2,3,2,193.2353,248.511851,A,F,E,A,C,C,A,B,D,B
2017,4,42,4218707,2,3,1,201.610483,253.464191,A,F,D,B,C,A,A,C,B,C
2017,3,35,3518800,2,3,1,125.221993,145.141562,A,F,C,A, ,A,B,C,B,A
2017,1,15,1501402,1,3,1,163.907506,195.5883,A,B,D,A,A,A,A,A,A,C
2017,2,23,2300200,2,3,2,226.954146,233.612689,A,C,C,A,A,A,B,E,E,C
2017,3,31,3106200,1,3,1,234.186142,288.317585,A,B,C, ,A,A, ,B,A,B
2017,2,26,2611606,1,3,1,153.42671,159.48113,A, ,D,B,A,B,C,E,B,C
2017,3,35,3550308,1,3,1,204.32912,216.63137,A,B,E,A,A,A,B,B,A,B
2017,2,23,2305332,2,3,1,186.920499,182.421297,B,C,D,A,A,C,B,C,D,B
2017,2,21,2101608,2,3,2,137.008171,183.466093,A,E,D,A,A,A,A,B,C,A
2017,4,42,4208104,2,3,1,221.673007,182.285367,B,F,C,A,A,A,A,A,B,B
2017,2,25,2514206,2,3,1,176.853895,283.062253,A,B,C,B,A,A,C,C,C,B
2017,4,41,4106902,1,3,1,302.169644,245.062288,B,C,C,C,A,A,A, ,B,C
2017,2,26,2612505,2,3,1,163.973838,174.177961,A,A,E,B,B,A,B,E,E,A
2017,3,31,3106200,1,2,1,192.586301,176.161189,A,E,D,B,A,A, ,D,B,A
2017,2,21,2107357,2,3,1,218.886605,252.770679,B,C,D,B,A,A, , ,C,B
2017,1,15,1504422,2,3,1,230.322885,225.822975,A,C,C,B,A,A,A,D,A,B
2017,3,31,3136306,2,2,1,228.499791,191.914386,A,C,D,A,A,A,A,D,A,A
2017,3,33,3302502,2,3,1,219.74843,184.90247,B,A,D,B,A,A,A,A,A,B
2017,3,35,3510401,2,3,1,235.867701,212.016788,B,C,C,A,A,B,B,C,A,B
2017,3,32,3201308,2,3,1,189.261857,215.211593,A,C,E,A,C,C,A,B,D,B
2017,3,33,3301108,2,3,1,160.603116,181.608846,B,B,C,A,A,B,A,D,D,B
2017,3,35,3523909,2,3,1,248.613386,265.038598,B,A,C,B,B,A,A,A,A,B
2017,2,23,2306256,2,3,2,250.986036,221.817005,B,E,C,A,A,A,A,B,B,B
2017,3,35,3526407,2,3,1,256.340671,272.204609,A,F,C,B,A,A,A,D,E,B
2017,3,33,3301009,2,3,2,148.623174,208.325212,A,F,C,B,A,A,B,C,C,C
2017,1,15,1501402,1,2,1,155.232284,162.819075,A,B,C,A,A,C,C,A,C,C
2017,2,29,2921807,2,3,1,143.222427,174.956821,B,C,C,B,A,A,A,A,A,C
2017,2,21,2112233,2,3,1,203.185878,224.717481,B,E,D,A,A,A,A,A,A,A
2017,3,32,3200102,2,3,1,175.774065,207.427972,B,C,G,A,B,B,B,B,E,C
2017,3,33,3303302,2,3,1,250.480775,238.60298,A,C,D,B,A,B,B,D,A,B
2017,3,35,3509502,2,2,1,238.91172,220.145656,B,C,D,A,A,A,C,A,D,C
2017,3,35,3516309,2,3,1,178.798636,220.312551,B,C,E,B,A,A,A,C,A,B
2017,2,29,2927200,2,3,2,150.133559,145.915838,B,B,C,A,A,A,A,A,C,A
2017,3,31,3141801,2,2,1,300.521195,277.792724,A,A,C,C,A,A,A, ,E,A
2017,4,41,4119905,2,3,1,266.31571,310.770148,A,F,E,B,A,B,A,A,A,C
2017,3,31,3143302,2,2,1,297.01274,208.783696,B,C,D,A,A,A,B,A,B,B
2017,3,31,3129806,2,3,1,217.190666,224.827421,A,C,D,A,A,A,B, ,A,B
2017,2,29,2930303,2,3,1,126.288986,116.117961,A,F,D,A,A,A,A,B,A,C
2017,2,26,2600906,2,3,1,231.700495,277.143367,B,F,F,A,A,C,A,B,B,C
2017,4,43,6310391,1,3,1,162.150468,188.200844,B,C,E,A, ,A,C,B,E,A
2017,4,42,4202404,2,3,1,252.275166,236.818338,B,A,C,B,A,A,C,B,A,A
2017,2,26,2609105,2,3,2,129.479884,256.102309,A,A,C,A,A,A,A,D,B,A
2017,1,14,1400100,1,3,1,199.915591,264.738232,A,C,C,B,A,A,B,D,A,C
2017,4,43,4318507,2,2,2,259.763842,317.867188,A,C,C,A,B,C,A,B,B,B
2017,3,35,3513801,2,2,1,260.247671,242.737,A,A,C,B,A,B,A,E,E,C
2017,5,53,5300108,1,2,1,248.827589,284.263994,B,C,D,B,A,A,A,A,A,A
2017,4,42,4204202,2,3,1,210.760334,229.465758,B,F,D,A,A,A,B,A,B,A
2017,3,35,3506003,2,2,1,254.505511,268.890585,B,C,C,B,A,B,B,C,B,A
2017,4,42,4217550,2,3,1,213.63494,259.531247,B,A,D,B,A,A,A,B,B,A
2017,5,50,5002704,1,3,1,214.195791,215.074993,A,F,E,A,C,C,A,B,B,A
2017,3,35,3529401,2,2,1,223.449823,229.786748,B,A,D,D,A,A,A,D,D,B
2017,4,42,4205456,2,3,1,239.506563,227.066636,B,C,D,B,B,A,A,D,B,B
2017,3,33,3301702,2,3,1,136.165022,200.708652,A,C,F,A,A,A,B,C,A,A
2017,5,52,5210802,2,3,1,197.921872,237.534989,A,F,C,A,A,B,C,B,D,A
2017,3,35,3550308,1,2,1,288.044091,277.930163,B,A,C,A,A,B,B,B,A,B
2017,1,15,1505205,2,3,1,255.058042,253.116038,A,C,C,B,C,B,A,B,D,C
2017,3,33,3302858,2,3,1,148.362693,197.165582,A,B,D,A,A,A,A,A,A,B
2017,3,35,3536505,2,3,1,245.375549,212.041269,B,A,D,E,A,C,B,A,D,B
2017,2,26,2607505,2,3,1,169.209415,184.958585,B,C,D,A,A,B,A,A,A,B
2017,3,33,3303401,2,3,1,230.048575,301.519967,A,E,E,C,A,A,A,D,A,C
2017,2,26,2600807,2,3,1,268.009004,202.228979,A,C,C,B,A,B,A,A,A,B
2017,2,29,2912806,2,3,1,260.970772,250.692826,A,F,D,A,B,A,A,B,C,B
2017,5,53,5300108,1,2,1,217.818069,252.101871,B,C,D,B,A,B,A,D,C,A
2017,3,35,3552205,2,2,1,243.448769,257.055441,B,A,C,B,A,A,B,B,B,A
2017,3,35,3518602,2,3,1,302.557225,266.100328,A,D,C,C,A,A,A,B,D,B
2017,2,26,2602902,2,3,1,150.277353,175.21292,A,A,E,B,A,A,A,A,A,A
2017,5,52,5217401,2,3,1,193.418651,196.060143,B,C,C,A,A,B,C,D,E,C
2017,3,35,3550308,1,2,1,196.699791,225.286241,A,C,D,A,A,B,C,A,A,B
2017,3,35,3506359,2,3,1,265.330199,230.653582,B,A, ,B,A,B,A,A,A,C
2017,5,53,5300108,1,2,1,204.885563,236.149363,A,C,E,B,A,B,C,B,C,C
2017,3,35,3523909,2,3,1,226.96241,280.732325,B,B,C,A,A,A,A,B,A,B
2017,2,27,2701605,2,3,2,113.8164,146.57738,A,C,F,A,B,B, ,A,B,A
2017,2,25,2513703,2,2,1,215.255622,161.588271,A,C,D,A,A,A,C,A,A,B
2017,3,31,3120805,2,3,1,226.931338,202.392073,B,D,D,A,A,A,A,A,B,B
2017,2,26,2611606,1,3,1,118.696405,153.761165,B,B,C,E,A,A,B,B,C,B
2017,2,27,2700300,2,3,1,161.754788,198.155099,A,F,E,C,A,A,A,D,B,B
2017,3,31,3170206,2,3,1,259.3264,310.928323,A,B,D,B,A,B,A,D,B,B
2017,2,24,2412203,2,2,1,209.314849,189.785,A,C,E,A,A,B,C,D,E,B
2017,4,41,4106902,1,3,1,265.277365,262.481244,A,A,C,E,A,A,A,A,C,B
2017,3,35,3550308,1,2,1,321.759136,311.260715,B,C,D,C,A,A,A,B,A,B
2017,3,35,3528403,2,3,1,311.147162,264.209491,B,A,D,B,A,A,A,B,B,C
2017,4,42,4203709,2,3,2,229.652729,256.211075,A,A,D,B,A,B,A,D,A,B
2017,4,42,4203204,2,3,1,170.261148,179.726896,B, ,D,A,A,B,A,D,B,A
2017,4,41,4120606,2,3,2,267.511842,297.990143,A,A,C,A,A,A,A,B,B,B
